ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0030671	isa	GO:0030669	clathrin-coated phagocytic vesicle membrane	CC	clathrin-coated endocytic vesicle membrane
GO:0030671	isa	GO:0030670	clathrin-coated phagocytic vesicle membrane	CC	phagocytic vesicle membrane
GO:0030671	part of	GO:0045336	clathrin-coated phagocytic vesicle membrane	CC	clathrin-coated phagocytic vesicle
GO:0030672	part of	GO:0008021	synaptic vesicle membrane	CC	synaptic vesicle
GO:0030672	isa	GO:0099501	synaptic vesicle membrane	CC	exocytic vesicle membrane
GO:0030673	isa	GO:0032589	axolemma	CC	neuron projection membrane
GO:0030673	part of	GO:0044304	axolemma	CC	main axon
GO:0030677	isa	GO:1902555	ribonuclease P complex	CC	endoribonuclease complex
GO:0030677	isa	GO:1990904	ribonuclease P complex	CC	ribonucleoprotein complex
GO:0030678	isa	GO:0030677	mitochondrial ribonuclease P complex	CC	ribonuclease P complex
GO:0030678	isa	GO:0098798	mitochondrial ribonuclease P complex	CC	mitochondrial protein-containing complex
GO:0030679	part of	GO:0009842	cyanelle ribonuclease P complex	CC	cyanelle
GO:0030679	isa	GO:0030681	cyanelle ribonuclease P complex	CC	multimeric ribonuclease P complex
GO:0030680	isa	GO:0030677	dimeric ribonuclease P complex	CC	ribonuclease P complex
GO:0030681	isa	GO:0030677	multimeric ribonuclease P complex	CC	ribonuclease P complex
GO:0030684	isa	GO:1990904	preribosome	CC	ribonucleoprotein complex
GO:0030685	part of	GO:0005730	nucleolar preribosome	CC	nucleolus
GO:0030685	isa	GO:0030684	nucleolar preribosome	CC	preribosome
GO:0030685	isa	GO:0140513	nucleolar preribosome	CC	nuclear protein-containing complex
GO:0030686	isa	GO:0030684	90S preribosome	CC	preribosome
GO:0030687	isa	GO:0030684	preribosome, large subunit precursor	CC	preribosome
GO:0030688	isa	GO:0030684	preribosome, small subunit precursor	CC	preribosome
GO:0030689	isa	GO:0140513	Noc complex	CC	nuclear protein-containing complex
GO:0030690	part of	GO:0030686	Noc1p-Noc2p complex	CC	90S preribosome
GO:0030690	part of	GO:0030687	Noc1p-Noc2p complex	CC	preribosome, large subunit precursor
GO:0030690	isa	GO:0030689	Noc1p-Noc2p complex	CC	Noc complex
GO:0030691	part of	GO:0030687	Noc2p-Noc3p complex	CC	preribosome, large subunit precursor
GO:0030691	isa	GO:0030689	Noc2p-Noc3p complex	CC	Noc complex
GO:0030692	part of	GO:0030686	Noc4p-Nop14p complex	CC	90S preribosome
GO:0030692	part of	GO:0030688	Noc4p-Nop14p complex	CC	preribosome, small subunit precursor
GO:0030692	isa	GO:0030689	Noc4p-Nop14p complex	CC	Noc complex
GO:0030694	part of	GO:0009425	bacterial-type flagellum basal body, rod	CC	bacterial-type flagellum basal body
GO:0030694	isa	GO:0110165	bacterial-type flagellum basal body, rod	CC	cellular anatomical entity
GO:0030700	part of	GO:0005737	glycine reductase complex	CC	cytoplasm
GO:0030700	isa	GO:1990204	glycine reductase complex	CC	oxidoreductase complex
GO:0030849	isa	GO:0005694	autosome	CC	chromosome
GO:0030863	isa	GO:0005856	cortical cytoskeleton	CC	cytoskeleton
GO:0030863	part of	GO:0005938	cortical cytoskeleton	CC	cell cortex
GO:0030864	part of	GO:0015629	cortical actin cytoskeleton	CC	actin cytoskeleton
GO:0030864	isa	GO:0030863	cortical actin cytoskeleton	CC	cortical cytoskeleton
GO:0030867	isa	GO:0005789	rough endoplasmic reticulum membrane	CC	endoplasmic reticulum membrane
GO:0030867	part of	GO:0005791	rough endoplasmic reticulum membrane	CC	rough endoplasmic reticulum
GO:0030867	isa	GO:0098588	rough endoplasmic reticulum membrane	CC	bounding membrane of organelle
GO:0030868	isa	GO:0005789	smooth endoplasmic reticulum membrane	CC	endoplasmic reticulum membrane
GO:0030868	part of	GO:0005790	smooth endoplasmic reticulum membrane	CC	smooth endoplasmic reticulum
GO:0030868	isa	GO:0098588	smooth endoplasmic reticulum membrane	CC	bounding membrane of organelle
GO:0030869	isa	GO:0005677	RENT complex	CC	chromatin silencing complex
GO:0030869	part of	GO:0005730	RENT complex	CC	nucleolus
GO:0030870	isa	GO:0140513	Mre11 complex	CC	nuclear protein-containing complex
GO:0030874	part of	GO:0000228	nucleolar chromatin	CC	nuclear chromosome
GO:0030874	part of	GO:0000785	nucleolar chromatin	CC	chromatin
GO:0030874	part of	GO:0005730	nucleolar chromatin	CC	nucleolus
GO:0030874	isa	GO:0110165	nucleolar chromatin	CC	cellular anatomical entity
GO:0030875	part of	GO:0030874	rDNA protrusion	CC	nucleolar chromatin
GO:0030875	isa	GO:0110165	rDNA protrusion	CC	cellular anatomical entity
GO:0030876	isa	GO:0098802	interleukin-20 receptor complex	CC	plasma membrane signaling receptor complex
GO:0030877	isa	GO:0140535	beta-catenin destruction complex	CC	intracellular protein-containing complex
GO:0030877	isa	GO:1902494	beta-catenin destruction complex	CC	catalytic complex
GO:0030880	isa	GO:0061695	RNA polymerase complex	CC	transferase complex, transferring phosphorus-containing groups
GO:0030880	isa	GO:0140535	RNA polymerase complex	CC	intracellular protein-containing complex
GO:0030891	isa	GO:0000153	VCB complex	CC	cytoplasmic ubiquitin ligase complex
GO:0030892	isa	GO:0008278	mitotic cohesin complex	CC	cohesin complex
GO:0030893	isa	GO:0008278	meiotic cohesin complex	CC	cohesin complex
GO:0030894	part of	GO:0005657	replisome	CC	replication fork
GO:0030894	isa	GO:0032993	replisome	CC	protein-DNA complex
GO:0030895	isa	GO:0045293	apolipoprotein B mRNA editing enzyme complex	CC	mRNA editing complex
GO:0030895	isa	GO:0140513	apolipoprotein B mRNA editing enzyme complex	CC	nuclear protein-containing complex
GO:0030896	part of	GO:0000794	checkpoint clamp complex	CC	condensed nuclear chromosome
GO:0030896	isa	GO:0140513	checkpoint clamp complex	CC	nuclear protein-containing complex
GO:0030897	isa	GO:0098796	HOPS complex	CC	membrane protein complex
GO:0030897	isa	GO:0099023	HOPS complex	CC	vesicle tethering complex
GO:0030904	part of	GO:0012505	retromer complex	CC	endomembrane system
GO:0030904	isa	GO:0098796	retromer complex	CC	membrane protein complex
GO:0030905	part of	GO:0030904	retromer, tubulation complex	CC	retromer complex
GO:0030905	isa	GO:0098796	retromer, tubulation complex	CC	membrane protein complex
GO:0030906	part of	GO:0030904	retromer, cargo-selective complex	CC	retromer complex
GO:0030906	isa	GO:0098796	retromer, cargo-selective complex	CC	membrane protein complex
GO:0030907	isa	GO:0090575	MBF transcription complex	CC	RNA polymerase II transcription regulator complex
GO:0030915	part of	GO:0000793	Smc5-Smc6 complex	CC	condensed chromosome
GO:0030915	isa	GO:0106068	Smc5-Smc6 complex	CC	SUMO ligase complex
GO:0030929	isa	GO:0140535	ADPG pyrophosphorylase complex	CC	intracellular protein-containing complex
GO:0030929	isa	GO:1902494	ADPG pyrophosphorylase complex	CC	catalytic complex
GO:0030930	isa	GO:0030929	homotetrameric ADPG pyrophosphorylase complex	CC	ADPG pyrophosphorylase complex
GO:0030931	isa	GO:0030929	heterotetrameric ADPG pyrophosphorylase complex	CC	ADPG pyrophosphorylase complex
GO:0030932	part of	GO:0009501	amyloplast ADPG pyrophosphorylase complex	CC	amyloplast
GO:0030932	isa	GO:0031009	amyloplast ADPG pyrophosphorylase complex	CC	plastid ADPG pyrophosphorylase complex
GO:0030933	part of	GO:0009507	chloroplast ADPG pyrophosphorylase complex	CC	chloroplast
GO:0030933	isa	GO:0031009	chloroplast ADPG pyrophosphorylase complex	CC	plastid ADPG pyrophosphorylase complex
GO:0030934	isa	GO:0005581	anchoring collagen complex	CC	collagen trimer
GO:0030934	part of	GO:0062023	anchoring collagen complex	CC	collagen-containing extracellular matrix
GO:0030935	isa	GO:0098642	sheet-forming collagen trimer	CC	network-forming collagen trimer
GO:0030935	part of	GO:0098646	sheet-forming collagen trimer	CC	collagen sheet
GO:0030936	isa	GO:0005581	transmembrane collagen trimer	CC	collagen trimer
GO:0030936	isa	GO:0098797	transmembrane collagen trimer	CC	plasma membrane protein complex
GO:0030937	isa	GO:0030936	collagen type XVII trimer	CC	transmembrane collagen trimer
GO:0030937	isa	GO:0098637	collagen type XVII trimer	CC	protein complex involved in cell-matrix adhesion
GO:0030937	isa	GO:0098733	collagen type XVII trimer	CC	hemidesmosome associated protein complex
GO:0030938	isa	GO:0098651	collagen type XVIII trimer	CC	basement membrane collagen trimer
GO:0030956	isa	GO:0140535	glutamyl-tRNA(Gln) amidotransferase complex	CC	intracellular protein-containing complex
GO:0030956	isa	GO:1902494	glutamyl-tRNA(Gln) amidotransferase complex	CC	catalytic complex
GO:0030958	part of	GO:0000228	RITS complex	CC	nuclear chromosome
GO:0030958	part of	GO:0000792	RITS complex	CC	heterochromatin
GO:0030958	isa	GO:0031332	RITS complex	CC	RNAi effector complex
GO:0030958	isa	GO:0140513	RITS complex	CC	nuclear protein-containing complex
GO:0030964	isa	GO:0098796	NADH dehydrogenase complex	CC	membrane protein complex
GO:0030964	isa	GO:1990204	NADH dehydrogenase complex	CC	oxidoreductase complex
GO:0030981	part of	GO:0015630	cortical microtubule cytoskeleton	CC	microtubule cytoskeleton
GO:0030981	isa	GO:0030863	cortical microtubule cytoskeleton	CC	cortical cytoskeleton
GO:0030988	isa	GO:0098802	high molecular weight kininogen receptor complex	CC	plasma membrane signaling receptor complex
GO:0030990	isa	GO:0032991	intraciliary transport particle	CC	protein-containing complex
GO:0030991	part of	GO:0030990	intraciliary transport particle A	CC	intraciliary transport particle
GO:0030991	isa	GO:0032991	intraciliary transport particle A	CC	protein-containing complex
GO:0030992	part of	GO:0030990	intraciliary transport particle B	CC	intraciliary transport particle
GO:0030992	isa	GO:0032991	intraciliary transport particle B	CC	protein-containing complex
GO:0030993	part of	GO:0005930	axonemal heterotrimeric kinesin-II complex	CC	axoneme
GO:0030993	isa	GO:0032991	axonemal heterotrimeric kinesin-II complex	CC	protein-containing complex
GO:0030998	isa	GO:0099086	linear element	CC	synaptonemal structure
GO:0031002	isa	GO:0032432	actin rod	CC	actin filament bundle
GO:0031003	part of	GO:0031002	actin tubule	CC	actin rod
GO:0031003	isa	GO:0032432	actin tubule	CC	actin filament bundle
GO:0031004	isa	GO:0090533	potassium ion-transporting ATPase complex	CC	cation-transporting ATPase complex
GO:0031009	part of	GO:0009536	plastid ADPG pyrophosphorylase complex	CC	plastid
GO:0031009	isa	GO:0030931	plastid ADPG pyrophosphorylase complex	CC	heterotetrameric ADPG pyrophosphorylase complex
GO:0031010	isa	GO:0070603	ISWI-type complex	CC	SWI/SNF superfamily-type complex
GO:0031011	part of	GO:0000228	Ino80 complex	CC	nuclear chromosome
GO:0031011	isa	GO:0097346	Ino80 complex	CC	INO80-type complex
GO:0031012	isa	GO:0030312	extracellular matrix	CC	external encapsulating structure
GO:0031019	isa	GO:0045293	mitochondrial mRNA editing complex	CC	mRNA editing complex
GO:0031019	isa	GO:0098798	mitochondrial mRNA editing complex	CC	mitochondrial protein-containing complex
GO:0031020	part of	GO:0009536	plastid mRNA editing complex	CC	plastid
GO:0031020	isa	GO:0045293	plastid mRNA editing complex	CC	mRNA editing complex
GO:0031021	isa	GO:0005815	interphase microtubule organizing center	CC	microtubule organizing center
GO:0031026	isa	GO:0140535	glutamate synthase complex	CC	intracellular protein-containing complex
GO:0031026	isa	GO:1990204	glutamate synthase complex	CC	oxidoreductase complex
GO:0031027	isa	GO:0031026	glutamate synthase complex (NADH)	CC	glutamate synthase complex
GO:0031039	isa	GO:0005634	macronucleus	CC	nucleus
GO:0031040	isa	GO:0005634	micronucleus	CC	nucleus
GO:0031045	isa	GO:0030141	dense core granule	CC	secretory granule
GO:0031074	isa	GO:0032991	nucleocytoplasmic transport complex	CC	protein-containing complex
GO:0031080	part of	GO:0005643	nuclear pore outer ring	CC	nuclear pore
GO:0031080	isa	GO:0140513	nuclear pore outer ring	CC	nuclear protein-containing complex
GO:0031082	isa	GO:0140535	BLOC complex	CC	intracellular protein-containing complex
GO:0031083	isa	GO:0031082	BLOC-1 complex	CC	BLOC complex
GO:0031084	isa	GO:0031082	BLOC-2 complex	CC	BLOC complex
GO:0031085	isa	GO:0031082	BLOC-3 complex	CC	BLOC complex
GO:0031088	isa	GO:0030667	platelet dense granule membrane	CC	secretory granule membrane
GO:0031088	part of	GO:0042827	platelet dense granule membrane	CC	platelet dense granule
GO:0031089	isa	GO:0034774	platelet dense granule lumen	CC	secretory granule lumen
GO:0031089	part of	GO:0042827	platelet dense granule lumen	CC	platelet dense granule
GO:0031090	isa	GO:0016020	organelle membrane	CC	membrane
GO:0031090	part of	GO:0043227	organelle membrane	CC	membrane-bounded organelle
GO:0031091	isa	GO:0030141	platelet alpha granule	CC	secretory granule
GO:0031092	isa	GO:0030667	platelet alpha granule membrane	CC	secretory granule membrane
GO:0031092	part of	GO:0031091	platelet alpha granule membrane	CC	platelet alpha granule
GO:0031093	part of	GO:0031091	platelet alpha granule lumen	CC	platelet alpha granule
GO:0031093	isa	GO:0034774	platelet alpha granule lumen	CC	secretory granule lumen
GO:0031094	isa	GO:0043231	platelet dense tubular network	CC	intracellular membrane-bounded organelle
GO:0031095	part of	GO:0031094	platelet dense tubular network membrane	CC	platelet dense tubular network
GO:0031095	isa	GO:0098588	platelet dense tubular network membrane	CC	bounding membrane of organelle
GO:0031096	part of	GO:0031094	platelet dense tubular network lumen	CC	platelet dense tubular network
GO:0031096	isa	GO:0070013	platelet dense tubular network lumen	CC	intracellular organelle lumen
GO:0031097	part of	GO:0032153	medial cortex	CC	cell division site
GO:0031097	isa	GO:0099738	medial cortex	CC	cell cortex region
GO:0031105	part of	GO:0005938	septin complex	CC	cell cortex
GO:0031105	part of	GO:0032156	septin complex	CC	septin cytoskeleton
GO:0031105	isa	GO:0032991	septin complex	CC	protein-containing complex
GO:0031143	isa	GO:0120025	pseudopodium	CC	plasma membrane bounded cell projection
GO:0031160	isa	GO:0005618	spore wall	CC	cell wall
GO:0031164	part of	GO:0000331	contractile vacuolar membrane	CC	contractile vacuole
GO:0031164	isa	GO:0005774	contractile vacuolar membrane	CC	vacuolar membrane
GO:0031164	isa	GO:0030659	contractile vacuolar membrane	CC	cytoplasmic vesicle membrane
GO:0031201	part of	GO:0005737	SNARE complex	CC	cytoplasm
GO:0031201	isa	GO:0098796	SNARE complex	CC	membrane protein complex
GO:0031205	part of	GO:0030867	endoplasmic reticulum Sec complex	CC	rough endoplasmic reticulum membrane
GO:0031205	isa	GO:0098796	endoplasmic reticulum Sec complex	CC	membrane protein complex
GO:0031205	isa	GO:0140534	endoplasmic reticulum Sec complex	CC	endoplasmic reticulum protein-containing complex
GO:0031207	part of	GO:0031205	Sec62/Sec63 complex	CC	endoplasmic reticulum Sec complex
GO:0031207	isa	GO:0098796	Sec62/Sec63 complex	CC	membrane protein complex
GO:0031207	isa	GO:0140534	Sec62/Sec63 complex	CC	endoplasmic reticulum protein-containing complex
GO:0031209	part of	GO:0005737	SCAR complex	CC	cytoplasm
GO:0031209	isa	GO:0032991	SCAR complex	CC	protein-containing complex
GO:0031211	isa	GO:0002178	endoplasmic reticulum palmitoyltransferase complex	CC	palmitoyltransferase complex
GO:0031211	isa	GO:0140534	endoplasmic reticulum palmitoyltransferase complex	CC	endoplasmic reticulum protein-containing complex
GO:0031213	isa	GO:0031010	RSF complex	CC	ISWI-type complex
GO:0031232	part of	GO:0009897	extrinsic component of external side of plasma membrane	CC	external side of plasma membrane
GO:0031232	isa	GO:0019897	extrinsic component of external side of plasma membrane	CC	extrinsic component of plasma membrane
GO:0031234	part of	GO:0009898	extrinsic component of cytoplasmic side of plasma membrane	CC	cytoplasmic side of plasma membrane
GO:0031234	isa	GO:0019897	extrinsic component of cytoplasmic side of plasma membrane	CC	extrinsic component of plasma membrane
GO:0031236	isa	GO:0031232	extrinsic component of periplasmic side of plasma membrane	CC	extrinsic component of external side of plasma membrane
GO:0031236	part of	GO:0098567	extrinsic component of periplasmic side of plasma membrane	CC	periplasmic side of plasma membrane
GO:0031240	part of	GO:0009279	external side of cell outer membrane	CC	cell outer membrane
GO:0031240	isa	GO:0098552	external side of cell outer membrane	CC	side of membrane
GO:0031241	part of	GO:0009279	periplasmic side of cell outer membrane	CC	cell outer membrane
GO:0031241	isa	GO:0098552	periplasmic side of cell outer membrane	CC	side of membrane
GO:0031242	part of	GO:0031240	extrinsic component of external side of cell outer membrane	CC	external side of cell outer membrane
GO:0031242	isa	GO:0031244	extrinsic component of external side of cell outer membrane	CC	extrinsic component of cell outer membrane
GO:0031244	part of	GO:0009279	extrinsic component of cell outer membrane	CC	cell outer membrane
GO:0031244	isa	GO:0019898	extrinsic component of cell outer membrane	CC	extrinsic component of membrane
GO:0031245	part of	GO:0031241	extrinsic component of periplasmic side of cell outer membrane	CC	periplasmic side of cell outer membrane
GO:0031245	isa	GO:0031244	extrinsic component of periplasmic side of cell outer membrane	CC	extrinsic component of cell outer membrane
GO:0031248	isa	GO:0140535	protein acetyltransferase complex	CC	intracellular protein-containing complex
GO:0031248	isa	GO:1902493	protein acetyltransferase complex	CC	acetyltransferase complex
GO:0031250	part of	GO:0005737	anaerobic ribonucleoside-triphosphate reductase complex	CC	cytoplasm
GO:0031250	isa	GO:1902494	anaerobic ribonucleoside-triphosphate reductase complex	CC	catalytic complex
GO:0031251	part of	GO:0005737	PAN complex	CC	cytoplasm
GO:0031251	isa	GO:0032991	PAN complex	CC	protein-containing complex
GO:0031252	isa	GO:0110165	cell leading edge	CC	cellular anatomical entity
GO:0031253	isa	GO:0098590	cell projection membrane	CC	plasma membrane region
GO:0031253	part of	GO:0120025	cell projection membrane	CC	plasma membrane bounded cell projection
GO:0031254	isa	GO:0110165	cell trailing edge	CC	cellular anatomical entity
GO:0031255	isa	GO:0097574	lateral part of motile cell	CC	lateral part of cell
GO:0031256	part of	GO:0005886	leading edge membrane	CC	plasma membrane
GO:0031256	part of	GO:0031252	leading edge membrane	CC	cell leading edge
GO:0031256	isa	GO:0110165	leading edge membrane	CC	cellular anatomical entity
GO:0031257	part of	GO:0005886	cell trailing edge membrane	CC	plasma membrane
GO:0031257	part of	GO:0031254	cell trailing edge membrane	CC	cell trailing edge
GO:0031257	isa	GO:0110165	cell trailing edge membrane	CC	cellular anatomical entity
GO:0031258	part of	GO:0030027	lamellipodium membrane	CC	lamellipodium
GO:0031258	isa	GO:0031253	lamellipodium membrane	CC	cell projection membrane
GO:0031258	isa	GO:0031256	lamellipodium membrane	CC	leading edge membrane
GO:0031259	part of	GO:0001931	uropod membrane	CC	uropod
GO:0031259	isa	GO:0031253	uropod membrane	CC	cell projection membrane
GO:0031259	isa	GO:0031257	uropod membrane	CC	cell trailing edge membrane
GO:0031260	part of	GO:0031143	pseudopodium membrane	CC	pseudopodium
GO:0031260	isa	GO:0031253	pseudopodium membrane	CC	cell projection membrane
GO:0031261	part of	GO:0005654	DNA replication preinitiation complex	CC	nucleoplasm
GO:0031261	isa	GO:0032993	DNA replication preinitiation complex	CC	protein-DNA complex
GO:0031261	isa	GO:0140513	DNA replication preinitiation complex	CC	nuclear protein-containing complex
GO:0031262	part of	GO:0000940	Ndc80 complex	CC	outer kinetochore
GO:0031262	isa	GO:0032991	Ndc80 complex	CC	protein-containing complex
GO:0031264	isa	GO:0098797	death-inducing signaling complex	CC	plasma membrane protein complex
GO:0031265	isa	GO:0031264	CD95 death-inducing signaling complex	CC	death-inducing signaling complex
GO:0031266	isa	GO:0031264	TRAIL death-inducing signaling complex	CC	death-inducing signaling complex
GO:0031298	part of	GO:0043596	replication fork protection complex	CC	nuclear replication fork
GO:0031298	isa	GO:0140513	replication fork protection complex	CC	nuclear protein-containing complex
GO:0031312	isa	GO:0019898	extrinsic component of organelle membrane	CC	extrinsic component of membrane
GO:0031312	part of	GO:0031090	extrinsic component of organelle membrane	CC	organelle membrane
GO:0031312	part of	GO:0043229	extrinsic component of organelle membrane	CC	intracellular organelle
GO:0031313	part of	GO:0010008	extrinsic component of endosome membrane	CC	endosome membrane
GO:0031313	isa	GO:0031312	extrinsic component of endosome membrane	CC	extrinsic component of organelle membrane
GO:0031314	part of	GO:0005743	extrinsic component of mitochondrial inner membrane	CC	mitochondrial inner membrane
GO:0031314	isa	GO:0031312	extrinsic component of mitochondrial inner membrane	CC	extrinsic component of organelle membrane
GO:0031315	part of	GO:0005741	extrinsic component of mitochondrial outer membrane	CC	mitochondrial outer membrane
GO:0031315	isa	GO:0031312	extrinsic component of mitochondrial outer membrane	CC	extrinsic component of organelle membrane
GO:0031316	part of	GO:0005640	extrinsic component of nuclear outer membrane	CC	nuclear outer membrane
GO:0031316	isa	GO:0031312	extrinsic component of nuclear outer membrane	CC	extrinsic component of organelle membrane
GO:0031317	isa	GO:1990351	tripartite ATP-independent periplasmic transporter complex	CC	transporter complex
GO:0031332	isa	GO:1990904	RNAi effector complex	CC	ribonucleoprotein complex
GO:0031371	isa	GO:0140535	ubiquitin conjugating enzyme complex	CC	intracellular protein-containing complex
GO:0031371	isa	GO:1990234	ubiquitin conjugating enzyme complex	CC	transferase complex
GO:0031372	isa	GO:0031371	UBC13-MMS2 complex	CC	ubiquitin conjugating enzyme complex
GO:0031379	isa	GO:0030880	RNA-directed RNA polymerase complex	CC	RNA polymerase complex
GO:0031380	isa	GO:0031379	nuclear RNA-directed RNA polymerase complex	CC	RNA-directed RNA polymerase complex
GO:0031380	isa	GO:0140513	nuclear RNA-directed RNA polymerase complex	CC	nuclear protein-containing complex
GO:0031381	isa	GO:0031379	viral RNA-directed RNA polymerase complex	CC	RNA-directed RNA polymerase complex
GO:0031387	isa	GO:0000307	MPF complex	CC	cyclin-dependent protein kinase holoenzyme complex
GO:0031389	part of	GO:0005694	Rad17 RFC-like complex	CC	chromosome
GO:0031389	isa	GO:0032991	Rad17 RFC-like complex	CC	protein-containing complex
GO:0031390	part of	GO:0005694	Ctf18 RFC-like complex	CC	chromosome
GO:0031390	isa	GO:0140513	Ctf18 RFC-like complex	CC	nuclear protein-containing complex
GO:0031391	part of	GO:0005694	Elg1 RFC-like complex	CC	chromosome
GO:0031391	isa	GO:1902494	Elg1 RFC-like complex	CC	catalytic complex
GO:0031395	part of	GO:0005576	bursicon neuropeptide hormone complex	CC	extracellular region
GO:0031395	isa	GO:0032991	bursicon neuropeptide hormone complex	CC	protein-containing complex
GO:0031410	part of	GO:0005737	cytoplasmic vesicle	CC	cytoplasm
GO:0031410	isa	GO:0097708	cytoplasmic vesicle	CC	intracellular vesicle
GO:0031411	isa	GO:0043232	gas vesicle	CC	intracellular non-membrane-bounded organelle
GO:0031414	part of	GO:0005737	N-terminal protein acetyltransferase complex	CC	cytoplasm
GO:0031414	isa	GO:0031248	N-terminal protein acetyltransferase complex	CC	protein acetyltransferase complex
GO:0031415	isa	GO:0031414	NatA complex	CC	N-terminal protein acetyltransferase complex
GO:0031416	isa	GO:0031414	NatB complex	CC	N-terminal protein acetyltransferase complex
GO:0031417	isa	GO:0031414	NatC complex	CC	N-terminal protein acetyltransferase complex
GO:0031421	isa	GO:0140535	invertasome	CC	intracellular protein-containing complex
GO:0031421	isa	GO:1902494	invertasome	CC	catalytic complex
GO:0031422	part of	GO:0005694	RecQ family helicase-topoisomerase III complex	CC	chromosome
GO:0031422	isa	GO:1902494	RecQ family helicase-topoisomerase III complex	CC	catalytic complex
GO:0031428	isa	GO:0005732	box C/D RNP complex	CC	sno(s)RNA-containing ribonucleoprotein complex
GO:0031429	part of	GO:0005730	box H/ACA snoRNP complex	CC	nucleolus
GO:0031429	isa	GO:0072588	box H/ACA snoRNP complex	CC	box H/ACA RNP complex
GO:0031429	isa	GO:0140513	box H/ACA snoRNP complex	CC	nuclear protein-containing complex
GO:0031429	isa	GO:1902494	box H/ACA snoRNP complex	CC	catalytic complex
GO:0031430	part of	GO:0031672	M band	CC	A band
GO:0031430	isa	GO:0110165	M band	CC	cellular anatomical entity
GO:0031431	isa	GO:0140513	Dbf4-dependent protein kinase complex	CC	nuclear protein-containing complex
GO:0031431	isa	GO:1902554	Dbf4-dependent protein kinase complex	CC	serine/threonine protein kinase complex
GO:0031436	isa	GO:0000152	BRCA1-BARD1 complex	CC	nuclear ubiquitin ligase complex
GO:0031461	isa	GO:0000151	cullin-RING ubiquitin ligase complex	CC	ubiquitin ligase complex
GO:0031462	isa	GO:0031461	Cul2-RING ubiquitin ligase complex	CC	cullin-RING ubiquitin ligase complex
GO:0031463	isa	GO:0031461	Cul3-RING ubiquitin ligase complex	CC	cullin-RING ubiquitin ligase complex
GO:0031464	isa	GO:0080008	Cul4A-RING E3 ubiquitin ligase complex	CC	Cul4-RING E3 ubiquitin ligase complex
GO:0031465	isa	GO:0080008	Cul4B-RING E3 ubiquitin ligase complex	CC	Cul4-RING E3 ubiquitin ligase complex
GO:0031466	isa	GO:0031461	Cul5-RING ubiquitin ligase complex	CC	cullin-RING ubiquitin ligase complex
GO:0031467	isa	GO:0031461	Cul7-RING ubiquitin ligase complex	CC	cullin-RING ubiquitin ligase complex
GO:0031469	isa	GO:0043232	bacterial microcompartment	CC	intracellular non-membrane-bounded organelle
GO:0031470	isa	GO:0031469	carboxysome	CC	bacterial microcompartment
GO:0031471	isa	GO:0031469	ethanolamine degradation polyhedral organelle	CC	bacterial microcompartment
GO:0031472	isa	GO:0031469	propanediol degradation polyhedral organelle	CC	bacterial microcompartment
GO:0031474	isa	GO:0016461	myosin IV complex	CC	unconventional myosin complex
GO:0031475	isa	GO:0016461	myosin V complex	CC	unconventional myosin complex
GO:0031476	isa	GO:0016461	myosin VI complex	CC	unconventional myosin complex
GO:0031477	isa	GO:0016461	myosin VII complex	CC	unconventional myosin complex
GO:0031478	isa	GO:0016461	myosin VIII complex	CC	unconventional myosin complex
GO:0031479	isa	GO:0016461	myosin IX complex	CC	unconventional myosin complex
GO:0031480	isa	GO:0016461	myosin X complex	CC	unconventional myosin complex
GO:0031481	isa	GO:0016461	myosin XI complex	CC	unconventional myosin complex
GO:0031482	isa	GO:0016461	myosin XII complex	CC	unconventional myosin complex
GO:0031483	isa	GO:0016461	myosin XIII complex	CC	unconventional myosin complex
GO:0031484	isa	GO:0016461	myosin XIV complex	CC	unconventional myosin complex
GO:0031485	isa	GO:0016461	myosin XV complex	CC	unconventional myosin complex
GO:0031486	isa	GO:0016461	myosin XVI complex	CC	unconventional myosin complex
GO:0031487	isa	GO:0016461	myosin XVII complex	CC	unconventional myosin complex
GO:0031488	isa	GO:0016461	myosin XVIII complex	CC	unconventional myosin complex
GO:0031499	isa	GO:0140513	TRAMP complex	CC	nuclear protein-containing complex
GO:0031500	part of	GO:0000133	Tea1 cell-end complex	CC	polarisome
GO:0031500	isa	GO:0005875	Tea1 cell-end complex	CC	microtubule associated complex
GO:0031501	isa	GO:0140535	mannosyltransferase complex	CC	intracellular protein-containing complex
GO:0031501	isa	GO:1990234	mannosyltransferase complex	CC	transferase complex
GO:0031502	part of	GO:0005789	dolichyl-phosphate-mannose-protein mannosyltransferase complex	CC	endoplasmic reticulum membrane
GO:0031502	isa	GO:0031501	dolichyl-phosphate-mannose-protein mannosyltransferase complex	CC	mannosyltransferase complex
GO:0031502	isa	GO:0098796	dolichyl-phosphate-mannose-protein mannosyltransferase complex	CC	membrane protein complex
GO:0031502	isa	GO:0140534	dolichyl-phosphate-mannose-protein mannosyltransferase complex	CC	endoplasmic reticulum protein-containing complex
GO:0031510	isa	GO:0140513	SUMO activating enzyme complex	CC	nuclear protein-containing complex
GO:0031510	isa	GO:1902494	SUMO activating enzyme complex	CC	catalytic complex
GO:0031511	part of	GO:0000939	Mis6-Sim4 complex	CC	inner kinetochore
GO:0031511	isa	GO:0032991	Mis6-Sim4 complex	CC	protein-containing complex
GO:0031514	isa	GO:0005929	motile cilium	CC	cilium
